N,P,K,pH,temperature,rainfall,crop
103.75,54.0,207.5,6.2318750000000005,30.0,20.0,oilcrop
191.0,89.0,240.875,7.0,23.175,80.0,maize
130.0,24.4625,100.0,6.0,30.0,56.5,grapes
80.0,40.0,39.95,7.0,28.5,40.0,jowar
133.6125,25.0,100.0,6.1625,29.375,55.0,grapes
80.0,40.0,39.95,7.0,27.7,41.0,jowar
40.0,4.5,21.0,6.1,18.0,48.125,pulses
191.0,89.0,240.875,7.0,21.825,78.5,maize
100.0,54.0,207.5,6.6875,30.0,20.5,oilcrop
40.0,4.5,20.25,6.1,17.875,48.75,pulses
82.0,40.0,39.0,7.2125,28.5,40.0,jowar
80.0,40.0,39.0,7.0,28.5,40.0,jowar
80.0,39.0,39.95,7.0,28.5,41.0,jowar
40.0,4.45,21.0,6.1,17.125,51.875,pulses
133.75,25.0,100.0,5.8375,30.0,55.0,grapes
130.0,25.0,100.0,6.0,30.25,53.5,grapes
80.0,39.0,41.0,7.0,28.5,39.0,jowar
191.0,86.775,229.125,7.0,22.5,80.0,maize
131.2,47.15,213.525,7.15,23.5,74.5,wheat
103.75,53.55,207.5,6.6375,30.0,20.0,oilcrop
191.0,89.0,235.0,6.8125,22.5,80.0,maize
191.0,89.0,246.75,7.0,22.5,80.0,maize
128.0,47.15,219.0,7.15,23.5,76.05,wheat
82.0,40.0,39.0,7.0,28.5,40.0,jowar
124.8,47.15,224.475,7.15,23.5,72.95,wheat
80.0,38.05,40.0,7.1375,29.125,40.0,jowar
200.0,53.0,273.0,7.0,23.65,137.5,sugercane
200.0,53.0,287.0,7.0,23.65,140.0,sugercane
80.0,41.0,40.0,7.0,29.125,39.0,jowar
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
128.0,44.85,219.0,7.345,23.5,74.5,wheat
128.0,44.85,219.0,7.15,23.5,74.5,wheat
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
200.0,53.0,280.0,7.0,23.65,137.5,sugercane
39.25,4.5,21.0,6.1,18.0,48.125,pulses
38.75,4.5,21.0,6.1,17.5,51.875,pulses
103.75,54.0,207.5,6.5,30.875,20.5,oilcrop
96.25,54.0,207.5,6.5,29.125,20.0,oilcrop
195.0,53.0,280.0,7.2,22.35,141.875,sugercane
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
186.225,89.0,229.125,7.0,22.5,80.0,maize
80.0,38.05,41.0,7.1375,29.125,40.0,jowar
191.0,89.0,234.70625,7.0,23.175,80.0,maize
97.5,54.0,208.25,6.5,29.95625,20.0,oilcrop
129.8125,25.0,100.0,6.0,30.0,55.0,grapes
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
191.0,91.225,235.0,7.0,22.5,80.0,maize
38.75,4.5,21.0,6.1,17.5,48.125,pulses
191.0,89.0,240.875,6.8125,22.5,80.0,maize
40.0,4.5,21.0,6.1,17.5,51.875,pulses
128.0,44.85,224.475,7.15,22.875,74.5,wheat
200.0,54.325,287.0,6.85,22.9675,137.5,sugercane
191.0,89.0,240.875,7.0,21.825,81.5,maize
38.75,4.5,21.75,6.1,17.875,48.125,pulses
121.6,47.15,219.0,7.3125,23.5,74.5,wheat
195.0,53.0,280.0,7.2,22.35,133.125,sugercane
98.75,54.0,207.5,6.5,30.0,20.5,oilcrop
186.225,89.0,229.125,7.0,22.5,80.0,maize
200.0,53.0,280.0,6.65,22.35,135.0,sugercane
200.0,53.0,280.0,7.15,23.65,133.125,sugercane
40.0,4.5,21.0,6.1,17.5,51.875,pulses
133.553125,25.0,100.0,6.0,30.0,55.0,grapes
98.75,54.0,217.125,6.6875,30.0,20.0,oilcrop
128.0,47.15,219.0,7.15,23.5,74.5,wheat
200.0,53.0,280.0,6.85,23.65,133.125,sugercane
200.0,54.325,287.0,7.15,22.35,137.5,sugercane
80.0,41.0,40.0,7.0,29.125,39.0,jowar
101.25,53.55,207.5,6.5,30.0,19.5,oilcrop
103.75,54.0,207.5,6.5,30.875,20.0,oilcrop
195.0,53.0,287.0,7.0,23.65,137.5,sugercane
191.0,89.0,235.0,7.1875,22.5,80.0,maize
40.0,4.325,20.7,6.1,17.125,51.875,pulses
40.0,4.675,21.0,6.1,17.0,48.125,pulses
126.25,25.0,98.0,6.0,30.0,55.0,grapes
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
103.75,54.0,207.5,6.5,29.125,20.0,oilcrop
100.0,54.0,207.5,6.5,30.625,19.5,oilcrop
80.0,40.0,41.0,7.0,28.5,39.0,jowar
100.0,54.0,208.25,6.5,30.0,20.5,oilcrop
40.0,4.5,20.25,6.1,17.875,48.125,pulses
128.0,44.85,219.0,6.7925,23.5,74.5,wheat
128.0,44.85,219.0,7.15,23.5,74.5,wheat
40.0,4.55,21.0,6.1,17.125,51.875,pulses
97.5,54.0,207.5,6.5,29.95625,20.0,oilcrop
128.0,46.0,219.0,6.9875,23.5,72.95,wheat
195.775,91.225,235.0,7.0,22.5,80.0,maize
80.0,41.0,40.0,7.0,29.125,41.0,jowar
128.0,44.85,213.525,7.15,23.5,74.5,wheat
80.0,40.0,41.0,7.0,28.5,39.0,jowar
40.0,4.5,21.75,6.1,17.875,48.125,pulses
191.0,86.775,235.0,6.8125,22.5,80.0,maize
186.225,89.0,229.125,7.0,22.5,80.0,maize
191.0,89.0,229.125,7.0,22.5,80.0,maize
40.0,4.5,20.25,6.1,17.5,51.875,pulses
103.75,54.0,207.5,6.5,29.95625,20.0,oilcrop
191.0,89.0,240.875,7.0,22.5,80.0,maize
126.25,25.0,103.0,6.0,30.0,55.0,grapes
130.0,24.5,100.0,6.0,29.375,53.5,grapes
129.8125,25.0,100.0,6.0,30.0,55.0,grapes
200.0,51.675,273.0,7.0,22.35,137.5,sugercane
130.0,24.5,100.0,6.0,29.375,54.925,grapes
103.75,54.0,197.875,6.5,30.0,20.0,oilcrop
126.25,24.25,100.0,6.1375,30.0,56.5,grapes
128.0,48.3,224.475,6.9875,23.5,72.95,wheat
80.0,40.0,39.95,7.0,29.3,41.0,jowar
191.0,89.0,240.875,7.0,22.5,80.0,maize
195.775,89.0,229.125,7.0,22.5,78.5,maize
200.0,54.325,273.0,7.0,22.35,137.5,sugercane
126.25,24.25,100.0,6.0,30.0,56.5,grapes
38.75,4.5,21.0,6.1,17.5,51.875,pulses
38.75,4.5,21.0,6.1,17.5,48.125,pulses
195.775,91.225,229.125,7.0,22.5,78.5,maize
128.0,44.85,219.0,7.15,23.5,74.5,wheat
126.25,25.0,97.0,6.0,30.0,55.0,grapes
130.0,24.5,100.0,6.0,29.375,53.5,grapes
80.0,39.95,41.0,7.0,29.125,40.0,jowar
40.0,4.5,21.0,6.1,17.5,51.875,pulses
80.0,40.0,40.0,6.8625,27.875,40.0,jowar
195.775,89.0,229.125,7.1875,22.5,81.5,maize
191.0,89.0,235.0,7.0,23.175,80.0,maize
130.0,26.5375,100.0,5.8625,30.0,56.5,grapes
41.25,4.5,21.0,6.1,17.5,48.125,pulses
40.0,4.5,21.0,6.1,17.5,51.875,pulses
40.0,4.5,21.0,6.1,17.0,48.125,pulses
40.0,4.55,21.0,6.1,17.125,48.125,pulses
130.0,25.5,100.0,6.0,29.375,53.5,grapes
191.0,89.0,240.875,7.0,22.5,80.0,maize
131.2,47.15,224.475,7.15,23.5,74.4225,wheat
128.0,48.3,219.0,6.9875,23.5,72.95,wheat
38.75,4.5,21.0,6.1,17.125,48.125,pulses
126.25,24.25,100.0,6.0,30.0,56.5,grapes
96.25,54.0,207.5,6.5,29.125,20.5,oilcrop
40.0,4.5,21.3,5.9125,17.5,51.875,pulses
100.0,54.0,207.5,6.5,30.0,19.5,oilcrop
78.0,40.0,40.0,7.0,27.875,40.0,jowar
100.0,54.0,207.5,6.3125,30.0,20.0,oilcrop
191.0,89.0,240.875,7.0,21.825,81.5,maize
40.0,4.5,21.0,6.1,17.0,48.125,pulses
136.5,25.0,100.0,6.1625,29.125,55.0,grapes
195.0,51.675,287.0,7.0,22.35,137.5,sugercane
129.8125,25.75,100.0,6.0,30.0,55.0,grapes
100.0,54.0,207.5,6.6375,30.0,20.0,oilcrop
130.0,25.4625,98.0,6.0,30.0,56.5,grapes
40.0,4.5,21.0,6.1,17.5,48.125,pulses
80.0,40.0,39.0,7.0,28.5,40.0,jowar
130.0,25.5,100.0,5.8375,29.375,53.5,grapes
195.0,53.0,280.0,7.0,23.65,137.5,sugercane
80.0,40.0,39.95,7.0,29.3,41.0,jowar
40.0,4.5,21.0,6.1,17.125,48.125,pulses
80.0,41.0,39.95,6.8625,28.5,40.0,jowar
200.0,53.0,280.0,7.15,23.65,133.125,sugercane
200.0,54.325,273.0,7.0,22.35,137.5,sugercane
124.8,47.15,224.475,7.15,23.5,72.95,wheat
128.0,44.85,213.525,7.15,23.5,72.325,wheat
80.0,40.0,42.05,7.0,28.5,41.0,jowar
126.25,24.25,100.0,6.0,30.0,56.5,grapes
96.25,54.0,207.5,6.6375,29.125,20.0,oilcrop
40.0,4.5,21.0,6.1,17.5,51.875,pulses
128.0,43.7575,213.525,7.15,23.5,74.5,wheat
191.0,89.0,229.125,6.8375,22.5,80.0,maize
80.0,40.0,39.95,7.0,27.7,41.0,jowar
130.0,26.5375,100.0,6.1625,30.0,56.5,grapes
97.5,54.0,207.5,6.5,29.95625,20.0,oilcrop
40.0,4.45,20.7,6.1,17.875,51.875,pulses
40.0,4.5,21.0,6.1,17.5,51.875,pulses
80.0,40.0,39.95,7.0,27.7,41.0,jowar
100.0,54.0,207.5,6.6375,30.0,19.5,oilcrop
124.8,47.15,219.0,7.3125,23.5,74.5,wheat
80.0,40.0,42.05,7.0,28.5,41.0,jowar
126.071875,25.0,100.0,6.0,30.0,55.0,grapes
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
80.0,40.0,42.0,7.0,28.5,39.0,jowar
191.0,89.0,240.875,7.0,22.5,80.0,maize
200.0,53.0,273.0,7.0,23.65,137.5,sugercane
195.775,89.0,229.125,7.0,22.5,84.0,maize
130.0,25.0,100.0,6.0,30.25,53.5,grapes
200.0,53.0,287.0,7.0,23.65,141.875,sugercane
191.0,89.0,235.0,7.1875,22.5,80.0,maize
131.2,44.85,219.0,7.15,23.5,74.5,wheat
40.0,4.5,21.0,6.1,17.5,48.125,pulses
40.0,4.5,21.0,6.1,17.5,53.84375,pulses
40.0,4.5,21.3,5.9125,17.5,51.875,pulses
100.0,54.0,197.875,6.6875,30.0,20.0,oilcrop
93.9375,54.0,207.5,6.5,31.79375,20.0,oilcrop
200.0,54.325,273.0,7.0,22.35,137.5,sugercane
40.0,4.5,21.0,6.217499999999999,17.875,48.125,pulses
200.0,53.0,287.0,7.0,22.9675,137.5,sugercane
95.0,54.0,207.5,6.5,30.25,20.0,oilcrop
191.0,89.0,247.04375,7.1875,23.175,80.0,maize
129.0,25.0,103.0,6.0,30.0,55.0,grapes
100.0,54.0,207.5,6.5,30.625,19.5,oilcrop
200.0,54.325,266.35,7.0,22.35,137.5,sugercane
80.0,41.0,40.0,7.0,29.125,40.0,jowar
200.0,53.0,280.0,6.8,22.35,135.0,sugercane
103.75,51.75,207.5,6.5,29.125,20.0,oilcrop
100.0,51.75,217.125,6.6875,30.0,20.0,oilcrop
128.0,44.85,213.525,7.3125,23.5,74.5,wheat
40.0,4.5,21.0,6.1,17.0,48.125,pulses
80.0,40.0,40.0,7.0,28.5,39.0,jowar
200.0,53.0,287.0,6.8,22.35,140.0,sugercane
78.0,40.0,39.0,7.0,28.5,39.0,jowar
130.0,24.975,100.0,6.0,29.375,53.5,grapes
100.0,54.0,207.5,6.3125,30.0,20.5,oilcrop
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
40.0,4.5,20.7,6.1,17.5,51.875,pulses
40.0,4.5,21.0,6.217499999999999,17.5,51.875,pulses
128.0,44.85,213.525,7.15,22.875,74.5,wheat
130.0,25.75,100.0,6.0,30.625,53.5,grapes
128.0,47.15,224.475,7.15,23.5,76.05,wheat
191.0,86.775,235.0,7.0,22.5,80.0,maize
133.75,25.0,100.0,5.8375,30.0,55.0,grapes
123.5,25.0,102.0,6.0,30.0,55.0,grapes
40.0,4.5,21.0,6.1,17.5,51.875,pulses
40.0,4.5,21.0,6.1,17.125,48.125,pulses
80.0,40.0,42.05,7.0,28.5,41.0,jowar
200.0,53.0,273.0,7.0,23.65,137.5,sugercane
130.0,26.0375,100.0,6.0,30.0,56.5,grapes
186.225,89.0,229.125,7.0,22.5,80.0,maize
40.0,4.5,21.0,6.1,17.5,51.875,pulses
191.0,89.0,240.875,7.0,21.825,80.0,maize
191.0,89.0,229.125,7.0,21.825,77.5,maize
133.75,25.75,100.0,6.0,30.625,53.5,grapes
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
200.0,53.0,273.0,7.0,23.65,137.5,sugercane
133.75,25.0,100.0,5.8375,30.0,55.0,grapes
195.0,53.0,280.0,7.2,22.35,133.125,sugercane
191.0,89.0,240.875,7.0,21.825,78.5,maize
195.0,53.0,280.0,7.2,22.35,141.875,sugercane
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
80.0,39.0,39.95,7.0,28.5,40.0,jowar
40.0,4.5,20.7,5.9125,17.5,51.875,pulses
80.0,40.0,40.0,7.0,27.875,40.0,jowar
191.0,86.775,229.125,7.0,22.5,80.0,maize
200.0,54.325,287.0,7.15,22.35,137.5,sugercane
191.0,89.0,235.0,6.8375,23.175,80.0,maize
100.0,54.0,207.5,6.3125,30.0,20.0,oilcrop
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
129.8125,25.0,100.0,6.0,30.0,55.0,grapes
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
80.0,40.0,42.05,7.0,28.5,41.0,jowar
128.0,44.85,219.0,6.7925,22.95,74.5,wheat
205.0,53.0,280.0,7.2,22.35,140.0,sugercane
129.8125,25.0,100.0,6.0,30.0,55.0,grapes
82.0,40.0,37.1475,7.0,28.5,40.0,jowar
200.0,53.0,273.0,7.2,23.65,137.5,sugercane
40.0,4.5,21.3,5.9125,17.5,51.875,pulses
131.2,47.15,224.475,7.15,23.5,72.95,wheat
96.25,54.45,207.5,6.3625,29.125,20.0,oilcrop
200.0,51.675,273.0,7.0,22.35,137.5,sugercane
40.0,4.5,20.7,5.9125,17.5,51.875,pulses
200.0,53.0,273.0,7.0,23.65,140.0,sugercane
41.25,4.55,21.0,6.1,17.125,48.125,pulses
200.0,53.0,273.0,6.8,22.35,140.0,sugercane
40.0,4.5,21.0,6.1,17.875,48.125,pulses
40.0,4.45,20.25,6.1,17.875,51.875,pulses
103.75,54.0,216.375,6.5,30.0,20.0,oilcrop
40.0,4.5,21.0,6.1,17.5,51.875,pulses
195.775,89.0,229.125,7.0,22.5,81.5,maize
128.0,47.15,224.475,7.15,23.5,76.05,wheat
128.0,43.7,213.525,7.15,23.5,74.5,wheat
200.0,53.0,280.0,7.0,23.65,133.125,sugercane
128.0,44.85,219.0,6.9875,23.5,74.5,wheat
200.0,53.0,273.0,7.0,23.65,141.875,sugercane
128.0,44.85,219.0,7.15,23.5,74.5,wheat
103.75,54.0,207.5,6.5,29.125,20.0,oilcrop
191.0,89.0,240.875,7.1875,21.825,81.5,maize
129.8125,25.0,100.0,6.0,30.0,55.0,grapes
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
100.0,54.0,207.5,6.5,29.375,20.0,oilcrop
191.0,86.775,247.04375,7.0,23.175,80.0,maize
131.0,25.0,100.0,6.1625,29.375,55.0,grapes
200.0,54.325,287.0,6.85,22.35,137.5,sugercane
38.75,4.5,21.0,6.1,17.5,48.125,pulses
200.0,53.0,273.0,6.8,22.35,140.0,sugercane
133.75,25.0,100.0,5.8375,30.625,55.0,grapes
200.0,53.0,280.0,7.0,23.65,137.5,sugercane
129.8125,25.0,100.0,6.0,30.0,55.0,grapes
133.75,24.25,100.0,6.0,30.0,56.5,grapes
80.0,39.0,40.0,7.0,27.28125,40.0,jowar
128.0,46.0,219.0,6.9875,23.5,72.95,wheat
82.0,40.0,41.0,7.0,28.5,39.0,jowar
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
122.6875,25.0,100.0,6.0,30.0,55.0,grapes
128.0,44.85,219.0,7.15,23.5,74.5,wheat
200.0,54.325,287.0,7.15,22.35,137.5,sugercane
80.0,40.0,39.95,7.0,29.3,41.0,jowar
200.0,51.675,273.0,7.0,23.65,137.5,sugercane
80.0,40.0,41.0,7.0,28.5,39.0,jowar
191.0,89.0,240.875,7.0,22.5,80.0,maize
80.0,41.0,40.0,7.0,27.875,40.0,jowar
38.75,4.5,21.0,6.1,17.125,48.125,pulses
97.5,54.0,207.5,6.5,29.95625,20.0,oilcrop
131.0,25.0,100.0,5.991875,30.625,55.0,grapes
124.8,47.15,219.0,7.3125,23.5,74.5,wheat
40.0,4.5,21.0,6.1,17.5,51.875,pulses
40.0,4.5,21.0,6.1,18.0,48.125,pulses
191.0,89.0,235.0,6.8125,23.175,80.0,maize
40.0,4.5,21.0,6.1,17.5,48.125,pulses
40.0,4.5,21.0,6.1,17.875,47.5,pulses
195.775,89.0,229.125,7.0,21.825,78.5,maize
128.0,44.85,224.475,7.15,23.5,74.5,wheat
191.0,89.0,240.875,7.0,21.825,80.0,maize
80.0,40.0,40.0,7.0,27.875,41.0,jowar
205.0,53.0,280.0,7.2,22.35,135.0,sugercane
191.0,89.0,235.0,7.0,23.175,80.0,maize
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
128.0,44.85,224.475,7.15,24.125,74.5,wheat
128.0,46.0,219.0,6.9875,23.5,72.95,wheat
200.0,51.675,287.0,6.8,22.35,140.0,sugercane
40.0,4.5,21.0,6.1,17.5,48.125,pulses
96.25,54.0,207.5,6.5,29.125,20.0,oilcrop
40.0,4.5,21.0,6.1,17.5,48.125,pulses
133.75,24.25,100.0,6.0,30.0,56.5,grapes
100.0,54.0,197.875,6.6875,30.0,20.0,oilcrop
128.0,44.85,219.0,7.3125,23.5,74.5,wheat
100.0,54.0,217.875,6.6875,30.0,20.0,oilcrop
130.0,26.5375,100.0,6.0,30.625,53.5,grapes
200.0,53.0,280.0,7.0,24.3325,141.875,sugercane
128.0,47.15,213.525,7.15,22.875,74.5,wheat
200.0,53.0,280.0,7.0,23.65,141.875,sugercane
103.75,54.0,207.5,6.5,30.0,20.0,oilcrop
40.0,4.5,21.3,5.9125,17.5,51.875,pulses
205.0,53.0,280.0,7.2,22.35,140.0,sugercane
131.2,47.15,219.0,7.3125,23.575,74.5,wheat
122.6875,25.0,100.0,6.0,30.0,55.0,grapes
100.0,54.0,207.5,6.5,30.0,21.025,oilcrop
191.0,89.0,240.875,7.0,23.175,80.0,maize
80.0,38.05,40.0,6.8625,29.125,40.0,jowar
195.775,89.0,229.125,6.8125,22.5,78.5,maize
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
103.75,54.0,197.125,6.5,30.0,20.0,oilcrop
40.0,4.325,21.0,6.1,17.5,48.125,pulses
100.0,54.0,217.125,6.6875,30.0,20.0,oilcrop
96.25,54.0,207.5,6.6375,29.75,20.0,oilcrop
97.5,54.0,207.5,6.3625,29.95625,20.0,oilcrop
191.0,89.0,240.875,7.0,22.5,80.0,maize
78.0,40.0,39.0,7.1375,28.5,40.0,jowar
191.0,89.0,246.75,7.0,23.175,80.0,maize
200.0,51.675,273.0,7.0,22.35,137.5,sugercane
200.0,53.0,287.0,7.0,23.65,137.5,sugercane
126.25,25.0,102.0,6.0,30.0,55.0,grapes
124.8,47.15,219.0,7.3125,23.5,76.675,wheat
80.0,40.0,41.0,7.0,28.5,39.0,jowar
128.0,47.15,224.475,7.15,23.5,76.05,wheat
129.0,25.0,97.0,6.0,30.0,55.0,grapes
41.25,4.5,21.0,6.1,17.5,51.875,pulses
124.8,47.15,224.475,7.15,23.5,72.95,wheat
129.8125,25.0,102.0,6.0,30.0,55.0,grapes
130.0,26.5375,100.0,6.0,30.0,56.5,grapes
191.0,89.0,240.875,7.0,21.825,80.0,maize
80.0,40.0,40.0,6.8625,27.875,40.0,jowar
126.25,24.25,100.0,6.0,30.0,56.5,grapes
131.2,47.15,224.475,7.15,23.5,72.95,wheat
97.5,54.0,207.5,6.5,31.79375,20.0,oilcrop
40.0,4.45,21.0,6.1,17.875,51.875,pulses
131.2,47.15,219.0,7.3125,24.125,74.5,wheat
195.775,86.775,229.125,7.0,22.5,81.5,maize
191.0,89.0,235.0,7.0,22.46625,80.0,maize
191.0,89.0,246.75,7.0,21.825,80.0,maize
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
130.0,25.0,97.0,6.0,30.25,53.5,grapes
40.0,4.55,21.0,6.1,17.875,51.875,pulses
205.0,54.325,273.0,7.0,22.35,137.5,sugercane
200.0,53.0,280.0,7.0,23.65,137.5,sugercane
100.0,54.0,208.25,6.5,30.0,20.5,oilcrop
97.5,54.0,207.5,6.5,31.79375,20.0,oilcrop
80.0,40.0,40.0,6.8625,27.875,40.0,jowar
103.75,54.0,197.875,6.6375,30.0,20.0,oilcrop
191.0,89.0,240.875,7.0,22.5,80.0,maize
200.0,54.325,279.65,7.15,22.35,137.5,sugercane
80.0,41.0,40.0,7.0,29.125,42.0,jowar
80.0,40.0,41.0,7.2125,28.5,39.0,jowar
80.0,40.0,39.95,7.0,29.3,41.0,jowar
129.8125,25.0,100.0,6.0,30.0,55.0,grapes
200.0,54.325,287.0,7.15,22.35,137.5,sugercane
96.25,54.0,207.5,6.6375,29.125,20.0,oilcrop
128.0,44.85,213.525,7.15,23.5,74.5,wheat
100.0,54.0,217.125,6.6875,30.0,20.0,oilcrop
80.0,40.0,40.0,7.0,27.875,41.0,jowar
80.0,40.0,39.95,7.2125,27.7,41.0,jowar
136.5,25.0,100.0,6.1625,30.0,55.0,grapes
97.5,54.0,207.5,6.5,31.79375,20.0,oilcrop
128.0,47.15,229.95,7.15,23.5,76.05,wheat
191.0,89.0,229.125,7.0,22.5,80.0,maize
40.0,4.5,21.0,6.2875,17.125,51.875,pulses
128.0,47.15,224.475,7.15,23.5,76.05,wheat
100.0,54.0,207.5,6.5,30.0,19.5,oilcrop
80.0,38.05,40.0,7.1375,29.125,41.0,jowar
186.225,89.0,229.125,7.1625,22.5,80.0,maize
126.25,23.75,100.0,6.0,30.0,56.5,grapes
191.0,89.0,240.875,7.0,21.825,81.5,maize
131.2,47.15,219.0,7.141875,22.875,74.5,wheat
200.0,51.675,287.0,7.0,22.35,137.5,sugercane
128.0,44.85,224.475,7.15,23.5,74.5,wheat
191.0,89.0,229.125,7.0,22.5,80.0,maize
200.0,51.675,287.0,7.0,22.35,137.5,sugercane
200.0,53.0,287.0,7.0,23.65,137.5,sugercane
80.0,40.0,41.0,7.0,28.5,39.0,jowar
195.0,51.675,273.0,7.0,22.35,137.5,sugercane
130.0,25.75,100.0,6.0,31.5,53.5,grapes
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
41.25,4.5,21.0,6.1,17.875,48.125,pulses
126.25,24.25,100.0,5.8375,30.0,56.5,grapes
100.0,54.0,207.5,6.5,30.0,20.5,oilcrop
40.0,4.5,21.75,6.1,17.5,51.875,pulses
200.0,51.675,273.0,7.0,22.35,137.5,sugercane
40.0,4.5,21.3,6.1,18.0,48.125,pulses
80.0,41.0,40.0,7.1375,29.125,41.0,jowar
200.0,53.0,273.0,7.0,23.65,137.5,sugercane
200.0,53.0,280.0,6.8,22.35,140.0,sugercane
191.0,89.0,240.875,7.0,22.5,80.0,maize
40.0,4.5,21.0,6.1,17.0,48.125,pulses
124.8,47.15,213.525,7.3125,23.5,74.5,wheat
128.0,44.85,219.0,7.182499999999999,23.5,76.05,wheat
195.0,53.0,280.0,7.2,22.35,133.125,sugercane
98.75,54.0,207.5,6.5,30.0,19.5,oilcrop
195.0,53.0,273.0,7.2,22.35,133.125,sugercane
40.0,4.5,21.0,6.1,17.5,51.875,pulses
80.0,39.0,40.0,7.0,28.675,40.0,jowar
128.0,47.15,219.0,6.9875,23.5,76.05,wheat
200.0,53.0,294.35,7.0,23.65,137.5,sugercane
131.2,44.85,219.0,7.3125,23.5,74.5,wheat
128.0,48.3,219.0,6.9875,23.5,72.95,wheat
40.0,4.5,21.0,6.1,17.5,48.125,pulses
103.75,54.0,207.5,6.45,30.0,20.0,oilcrop
195.0,51.675,273.0,7.0,22.35,137.5,sugercane
128.0,44.85,219.0,7.15,23.5,74.5,wheat
80.0,40.0,39.95,7.0,27.7,41.0,jowar
191.0,89.0,229.125,7.0,22.5,80.0,maize
129.8125,25.75,100.0,6.0,30.0,55.0,grapes
200.0,51.675,273.0,7.0,22.35,137.5,sugercane
195.0,51.675,280.0,7.2,22.35,133.125,sugercane
195.775,89.0,229.125,7.0,22.5,81.5,maize
128.0,44.85,224.475,7.15,23.5,74.5,wheat
124.8,47.15,213.525,7.3125,23.5,74.5,wheat
128.0,44.85,219.0,7.15,23.5,74.5,wheat
131.0,25.0,100.0,6.1625,29.375,55.0,grapes
200.0,53.0,273.0,6.609999999999999,22.35,140.0,sugercane
80.0,40.0,42.05,7.0,28.5,41.0,jowar
191.0,91.225,235.0,7.0,22.05,80.0,maize
191.0,89.0,240.875,7.0,22.5,80.0,maize
191.0,89.0,235.0,7.1875,22.5,80.0,maize
186.225,89.0,229.125,6.8125,22.5,80.0,maize
128.0,44.85,213.525,7.15,23.5,74.5,wheat
82.0,41.0,40.0,7.0,29.125,39.0,jowar
40.0,4.55,21.0,6.1,17.48125,51.875,pulses
129.8125,25.0,100.0,6.0,30.0,55.0,grapes
40.0,4.5,21.0,6.1,17.5,51.875,pulses
100.0,54.0,207.5,6.5,30.0,19.975,oilcrop
103.75,54.0,207.5,6.5,30.0,20.0,oilcrop
130.0,24.25,100.0,6.0,30.625,52.075,grapes
133.75,24.25,100.0,6.0,30.625,56.5,grapes
131.2,47.15,219.0,7.3125,24.125,74.5,wheat
128.0,44.85,213.525,7.15,23.5,74.5,wheat
122.6875,25.0,100.0,6.0,30.0,55.0,grapes
191.0,89.0,240.875,7.0,23.175,80.0,maize
124.8,47.15,219.0,7.3125,23.5,74.5,wheat
130.0,25.75,100.0,6.0,30.625,53.5,grapes
124.8,47.15,219.0,7.483124999999999,23.5,74.5,wheat
133.75,25.0,100.0,5.8375,30.0,55.0,grapes
128.0,44.85,219.0,7.15,23.5,74.5,wheat
130.0,24.4625,100.0,6.1375,30.0,56.5,grapes
195.0,53.0,280.0,7.0,23.65,133.125,sugercane
80.0,38.05,40.0,7.1375,29.125,40.0,jowar
124.8,47.15,219.0,7.3125,23.5,74.5,wheat
103.75,54.0,197.875,6.5,30.0,20.0,oilcrop
200.0,53.0,287.0,6.8,22.35,135.625,sugercane
200.0,51.675,273.0,7.15,22.35,137.5,sugercane
128.0,44.85,219.0,6.7925,24.125,74.5,wheat
200.0,53.0,273.0,6.8,22.35,140.0,sugercane
128.0,45.9425,213.525,7.15,23.5,74.5,wheat
191.0,89.0,240.875,7.0,21.825,78.5,maize
40.0,4.5,21.0,6.1,17.0,48.125,pulses
191.0,89.0,240.875,7.0,21.825,80.0,maize
128.0,47.15,213.525,6.9875,23.5,74.5,wheat
128.0,44.85,213.525,7.15,23.5,74.5,wheat
80.0,40.0,40.0,7.1375,27.875,40.0,jowar
195.0,53.0,280.0,7.2,22.35,133.125,sugercane
38.75,4.5,21.0,6.1,17.125,48.125,pulses
103.75,54.0,207.5,6.5,30.0,20.0,oilcrop
195.775,89.0,229.125,7.0,22.5,78.5,maize
186.225,89.0,229.125,7.0,22.5,80.0,maize
191.0,89.0,235.0,7.0,23.175,80.0,maize
128.0,44.85,219.0,7.15,23.5,74.5,wheat
40.0,4.5,21.0,6.2875,17.5,51.875,pulses
40.0,4.5,21.0,6.2875,17.5,51.875,pulses
